#! FIELDS time theta_1 theta_2 theta_3
#! SET min_theta_2 -pi
#! SET max_theta_2 pi
#! SET min_theta_3 -pi
#! SET max_theta_3 pi
 145400.000000 1.174841 1.196164 0.271441
 145500.000000 1.036773 1.241266 0.099877
 145600.000000 1.172463 1.278693 0.192844
 145700.000000 1.118134 1.403060 0.219748
 145800.000000 1.070680 1.319895 0.183874
 145900.000000 1.204546 1.470560 0.302390
 146000.000000 1.160626 1.255878 0.479612
 146100.000000 1.107167 1.248778 0.119148
 146200.000000 1.158885 1.188425 0.252406
 146300.000000 1.225234 1.238365 0.204266
 146400.000000 1.172300 1.389933 0.418196
 146500.000000 1.244775 1.404804 0.315156
 146600.000000 1.227685 1.270147 0.183645
 146700.000000 1.281671 1.097117 0.154811
 146800.000000 1.279021 1.342430 0.255059
 146900.000000 1.193905 1.273857 0.272088
 147000.000000 1.205261 1.325147 0.283551
 147100.000000 1.224746 1.213699 0.257840
 147200.000000 1.161101 1.292537 0.234954
 147300.000000 1.155275 1.323479 0.103744
 147400.000000 1.116742 1.286718 0.104425
 147500.000000 1.232907 1.148015 0.162916
 147600.000000 1.269874 1.293341 0.181120
 147700.000000 1.272086 1.262379 0.250436
 147800.000000 1.267172 1.325629 0.299886
 147900.000000 1.179751 1.271948 0.159690
 148000.000000 1.237897 1.225307 0.442128
 148100.000000 1.220892 1.197864 0.189738
 148200.000000 1.200473 1.408638 0.365407
 148300.000000 1.162701 1.239282 0.229682
 148400.000000 1.372939 1.252165 0.349436
 148500.000000 1.130665 1.139937 0.115078
 148600.000000 1.222036 1.217462 0.274844
 148700.000000 1.205219 1.482486 0.365207
 148800.000000 1.208168 1.182521 0.292968
 148900.000000 1.288301 1.330777 0.442903
 149000.000000 1.235946 1.356477 0.366749
 149100.000000 1.219207 1.233640 0.202554
 149200.000000 1.140047 1.164090 0.391095
 149300.000000 1.169120 1.232738 0.239347
 149400.000000 1.270590 1.393155 0.209904
 149500.000000 1.228147 1.326278 0.282170
 149600.000000 1.350842 1.322437 0.332509
 149700.000000 1.282104 1.370397 0.348071
 149800.000000 1.210409 1.294452 0.060174
 149900.000000 1.303215 1.182458 0.250969
 150000.000000 1.280086 1.269427 0.229739
 150100.000000 1.183118 1.213974 0.226732
 150200.000000 1.103298 1.241495 0.313123
 150300.000000 1.091887 1.155109 0.238477
 150400.000000 1.113479 1.261412 0.331405
 150500.000000 1.065896 1.187993 0.487607
 150600.000000 1.240856 1.366972 0.414599
 150700.000000 1.098198 1.255727 0.373063
 150800.000000 1.150640 1.233997 0.201828
 150900.000000 1.102286 1.184862 0.326401
 151000.000000 1.191727 1.350629 0.288514
 151100.000000 1.141688 1.329527 0.279821
 151200.000000 1.264738 1.306429 0.356499
 151300.000000 1.238739 1.323112 0.389904
 151400.000000 1.171664 1.218785 0.357517
 151500.000000 1.155951 1.120354 0.233873
 151600.000000 1.130470 1.227896 0.440506
 151700.000000 1.220632 1.233149 0.335204
 151800.000000 1.286899 1.425786 0.482674
 151900.000000 1.302949 1.258803 0.219435
 152000.000000 1.312447 1.307335 0.404729
 152100.000000 1.251562 1.310270 0.456451
 152200.000000 1.405078 1.502620 0.295430
 152300.000000 1.288200 1.551070 0.448581
 152400.000000 1.160710 1.466164 0.408205
 152500.000000 1.469332 1.416299 0.339287
 152600.000000 1.397411 1.371522 0.465514
 152700.000000 1.291500 1.367613 0.309775
 152800.000000 1.430455 1.332234 0.419836
 152900.000000 1.343800 1.275059 0.201100
 153000.000000 1.397946 1.412039 0.339954
 153100.000000 1.433829 1.356106 0.230902
 153200.000000 1.399972 1.455762 0.134417
 153300.000000 1.383869 1.493220 0.245738
 153400.000000 1.472312 1.363657 0.189572
 153500.000000 1.456670 1.398763 0.252273
 153600.000000 1.290787 1.335558 0.298617
 153700.000000 1.277706 1.425961 0.396189
 153800.000000 1.397543 1.295234 0.325258
 153900.000000 1.259429 1.302366 0.309660
 154000.000000 1.333673 1.381066 0.177082
 154100.000000 1.309086 1.211251 0.170534
 154200.000000 1.291814 1.251067 0.414931
 154300.000000 1.357981 1.209175 0.317848
 154400.000000 1.323381 1.213585 0.388292
 154500.000000 1.293010 1.317817 0.331811
 154600.000000 1.155163 1.384756 0.282588
 154700.000000 1.480374 1.401246 0.244938
 154800.000000 1.325464 1.217274 0.246589
 154900.000000 1.386690 1.438003 0.343811
 155000.000000 1.364630 1.530267 0.370468
 155100.000000 1.282039 1.281966 0.369108
 155200.000000 1.345169 1.262533 0.338577
 155300.000000 1.344854 1.418766 0.240890
 155400.000000 1.437818 1.418914 0.236585
 155500.000000 1.415997 1.420848 0.269886
 155600.000000 1.416705 1.467454 0.421719
 155700.000000 1.450386 1.349947 0.225893
 155800.000000 1.361787 1.530708 0.157572
 155900.000000 1.236409 1.368018 0.108757
 156000.000000 1.391844 1.565960 0.276939
 156100.000000 1.369818 1.422598 0.349822
 156200.000000 1.286395 1.498914 0.350389
 156300.000000 1.388892 1.568790 0.430319
 156400.000000 1.488348 1.527645 0.158284
 156500.000000 1.465877 1.642786 0.323835
 156600.000000 1.415796 1.452352 0.468828
 156700.000000 1.417090 1.458290 0.395942
 156800.000000 1.406161 1.468660 0.258451
 156900.000000 1.416787 1.497557 0.330338
 157000.000000 1.404834 1.499172 0.248358
 157100.000000 1.432761 1.486306 0.252926
 157200.000000 1.326467 1.484779 0.338315
 157300.000000 1.417754 1.490882 0.329042
 157400.000000 1.336801 1.492341 0.420907
 157500.000000 1.487204 1.515263 0.455261
 157600.000000 1.468025 1.493657 0.392505
 157700.000000 1.335578 1.377491 0.209932
 157800.000000 1.474091 1.503030 0.367483
 157900.000000 1.464799 1.486383 0.464208
 158000.000000 1.395062 1.384271 0.211085
 158100.000000 1.506896 1.481516 0.307802
 158200.000000 1.423334 1.482869 0.263434
 158300.000000 1.366283 1.584501 0.328523
 158400.000000 1.501059 1.527674 0.461201
 158500.000000 1.465287 1.384464 0.263572
 158600.000000 1.235540 1.354325 0.313652
 158700.000000 1.329929 1.307870 0.281051
 158800.000000 1.539343 1.354646 0.397511
 158900.000000 1.511769 1.392694 0.279559
 159000.000000 1.352704 1.424968 0.174141
 159100.000000 1.496776 1.436441 0.149658
 159200.000000 1.249860 1.499709 0.307776
 159300.000000 1.259471 1.175506 0.127532
 159400.000000 1.202053 1.367212 0.431272
 159500.000000 1.253740 1.288245 0.108266
 159600.000000 1.351046 1.398869 0.235997
 159700.000000 1.306362 1.371056 0.310401
 159800.000000 1.218743 1.353724 0.170066
 159900.000000 1.329171 1.341565 0.436563
 160000.000000 1.207440 1.131369 0.284968
 160100.000000 1.234947 1.120441 0.258535
 160200.000000 1.293930 1.217763 0.216796
 160300.000000 1.321788 1.245065 0.238716
 160400.000000 1.254334 1.185433 0.149352
 160500.000000 1.116052 1.126865 0.105974
 160600.000000 1.198210 1.185085 0.350962
 160700.000000 1.185120 1.192756 0.162836
 160800.000000 1.155219 1.246521 0.325612
 160900.000000 1.236313 1.211372 0.155405
 161000.000000 1.187507 1.339479 0.233606
 161100.000000 1.155916 1.060409 0.158039
 161200.000000 1.570287 1.464441 0.493517
 161300.000000 1.435589 1.401947 0.278808
 161400.000000 1.360749 1.390429 0.325342
 161500.000000 1.398682 1.418661 0.260525
 161600.000000 1.461316 1.442487 0.468957
 161700.000000 1.531389 1.460345 0.327972
 161800.000000 1.492841 1.578344 0.389008
 161900.000000 1.351766 1.403171 0.297956
 162000.000000 1.367051 1.333101 0.254462
 162100.000000 1.303012 1.275920 0.294413
 162200.000000 1.283299 1.485801 0.290381
 162300.000000 1.396791 1.304170 0.455088
 162400.000000 1.414816 1.377622 0.318900
 162500.000000 1.232023 1.531918 0.258012
 162600.000000 1.321468 1.285443 0.328308
 162700.000000 1.302855 1.459515 0.333884
 162800.000000 1.129826 1.339173 0.328901
 162900.000000 1.381847 1.407221 0.229002
 163000.000000 1.349992 1.562509 0.245050
 163100.000000 1.246773 1.449578 0.147064
 163200.000000 1.434937 1.455368 0.180766
 163300.000000 1.405317 1.750595 0.196288
 163400.000000 1.402202 1.592077 0.344245
 163500.000000 1.480801 1.600802 0.205867
 163600.000000 1.276958 1.594978 0.066862
 163700.000000 1.469840 1.479403 0.239053
 163800.000000 1.623673 1.564257 0.209332
 163900.000000 1.360262 1.510006 0.250306
 164000.000000 1.498728 1.403538 0.282394
 164100.000000 1.325282 1.471981 0.306508
 164200.000000 1.340445 1.158215 0.167498
 164300.000000 1.326899 1.349655 0.283312
 164400.000000 1.388177 1.564729 0.304438
 164500.000000 1.403488 1.516746 0.259574
 164600.000000 1.429094 1.677305 0.146365
 164700.000000 1.293729 1.479249 0.219756
 164800.000000 1.440310 1.454895 0.182182
 164900.000000 1.308856 1.508217 0.229478
 165000.000000 1.447579 1.594370 0.123904
 165100.000000 1.334593 1.361985 0.229652
 165200.000000 1.360355 1.576866 0.241340
 165300.000000 1.505293 1.600063 0.180852
 165400.000000 1.468052 1.583741 0.174817
 165500.000000 1.638046 1.849865 0.111148
 165600.000000 1.567127 1.751267 0.218401
 165700.000000 1.640332 1.755657 0.029865
 165800.000000 1.514361 1.660891 0.155649
 165900.000000 1.716980 1.875565 0.116824
 166000.000000 1.644868 1.799086 0.161672
 166100.000000 1.520932 1.643110 0.220610
 166200.000000 1.504988 1.597071 0.191838
 166300.000000 1.438060 1.323897 0.260299
 166400.000000 1.319353 1.272788 0.165988
 166500.000000 1.249434 1.426339 0.357486
 166600.000000 1.267805 1.506671 0.474491
 166700.000000 1.269359 1.382816 0.084880
 166800.000000 1.199167 1.289356 0.308437
 166900.000000 1.199751 1.257531 0.388294
 167000.000000 1.227366 1.167584 0.429871
 167100.000000 1.175943 1.250867 0.119930
 167200.000000 1.273112 1.408819 0.425482
 167300.000000 1.242975 1.356306 0.425704
 167400.000000 1.215084 1.342060 0.198670
 167500.000000 1.237357 1.188176 0.162524
 167600.000000 1.301941 1.426688 0.302933
 167700.000000 1.348080 1.486166 0.313422
 167800.000000 1.300056 1.357330 0.335838
 167900.000000 1.213536 1.314563 0.192986
 168000.000000 1.227237 1.267932 0.270503
 168100.000000 1.272467 1.228425 0.365097
 168200.000000 1.283275 1.347910 0.198586
 168300.000000 1.148155 1.199775 0.094787
 168400.000000 1.288736 1.237569 0.261471
 168500.000000 1.242741 1.253444 0.283104
 168600.000000 1.377765 1.283191 0.237666
 168700.000000 1.301085 1.443380 0.286903
 168800.000000 1.294049 1.388471 0.476855
 168900.000000 1.172493 1.398575 0.466857
 169000.000000 1.407472 1.256988 0.243273
 169100.000000 1.352544 1.357367 0.318590
 169200.000000 1.388717 1.269668 0.324393
 169300.000000 1.448153 1.214925 0.180857
 169400.000000 1.277446 1.298367 0.122108
 169500.000000 1.459172 1.316733 0.298438
 169600.000000 1.418703 1.312054 0.223443
 169700.000000 1.273826 1.248456 0.100689
 169800.000000 1.280539 1.133765 0.145856
 169900.000000 1.341786 1.324587 0.215281
 170000.000000 1.255650 1.227565 0.183836
 170100.000000 1.312759 1.403178 0.234039
 170200.000000 1.299783 1.183717 0.133376
 170300.000000 1.311752 1.196603 0.225601
 170400.000000 1.317983 1.338617 0.276187
 170500.000000 1.419803 1.439253 0.252331
 170600.000000 1.315830 1.242675 0.371641
 170700.000000 1.399333 1.316356 0.239915
 170800.000000 1.235335 1.272168 0.159675
 170900.000000 1.306780 1.290778 0.342083
 171000.000000 1.173222 1.197539 0.137861
 171100.000000 1.315764 1.334849 0.275259
 171200.000000 1.223936 1.074687 0.216141
 171300.000000 1.329641 1.202201 0.453293
 171400.000000 1.267947 1.176901 0.320025
 171500.000000 1.235862 1.434345 0.244773
 171600.000000 1.248432 1.360450 0.323926
 171700.000000 1.411863 1.311277 0.283830
 171800.000000 1.377115 1.285696 0.192677
 171900.000000 1.365248 1.343329 0.146353
 172000.000000 1.451226 1.301592 0.287845
 172100.000000 1.594061 1.308140 0.383263
 172200.000000 1.439457 1.401868 0.236366
 172300.000000 1.409095 1.297370 0.212391
 172400.000000 1.446696 1.318613 0.302209
 172500.000000 1.298845 1.253974 0.243532
 172600.000000 1.404311 1.243460 0.388928
 172700.000000 1.286520 1.227090 0.111351
 172800.000000 1.413964 1.499517 0.100558
 172900.000000 1.422167 1.619788 0.256652
 173000.000000 1.434401 1.524222 0.181706
 173100.000000 1.362451 1.323431 0.080229
 173200.000000 1.349745 1.542233 0.360139
 173300.000000 1.340381 1.234764 0.035209
 173400.000000 1.331769 1.309792 0.160998
 173500.000000 1.242638 1.479583 0.033821
 173600.000000 1.417620 1.453077 0.155454
 173700.000000 1.499555 1.410770 0.275977
 173800.000000 1.476622 1.407249 0.388850
 173900.000000 1.400165 1.426337 0.172590
 174000.000000 1.572109 1.504240 0.188510
 174100.000000 1.500610 1.367665 0.312734
 174200.000000 1.316419 1.382555 0.203596
 174300.000000 1.429234 1.500630 0.145661
 174400.000000 1.376274 1.564394 0.341446
 174500.000000 1.288480 1.497124 0.273904
 174600.000000 1.411188 1.427469 0.440697
 174700.000000 1.395735 1.600230 0.312863
 174800.000000 1.413953 1.591402 0.117215
 174900.000000 1.308799 1.524933 0.083795
 175000.000000 1.391668 1.402815 0.185761
 175100.000000 1.526612 1.457395 0.221863
 175200.000000 1.435422 1.554467 0.193499
 175300.000000 1.397758 1.430787 0.168146
 175400.000000 1.432452 1.446832 0.229387
 175500.000000 1.538645 1.614754 0.353154
 175600.000000 1.330204 1.399721 0.224355
 175700.000000 1.427557 1.445611 0.265530
 175800.000000 1.396080 1.315670 0.207899
 175900.000000 1.408284 1.287888 0.187492
 176000.000000 1.009718 1.213758 0.181773
 176100.000000 1.115709 1.152819 0.177237
 176200.000000 1.127941 1.098942 0.179564
 176300.000000 1.196829 1.062014 0.060926
 176400.000000 1.284359 1.231724 0.295864
 176500.000000 1.289385 1.224447 0.105460
 176600.000000 1.174919 1.128188 0.318285
 176700.000000 1.252461 1.213297 0.119681
 176800.000000 1.329401 1.380924 0.261815
 176900.000000 1.486947 1.417782 0.199169
 177000.000000 1.435813 1.253299 0.166348
 177100.000000 1.254283 1.277270 0.276833
 177200.000000 1.270490 1.246639 0.321556
 177300.000000 1.269594 1.242281 0.133562
 177400.000000 1.233337 1.215302 0.201457
 177500.000000 1.219783 1.125898 0.211212
 177600.000000 1.154460 1.215583 0.050343
 177700.000000 1.228038 1.265477 0.173098
 177800.000000 1.266292 1.286268 0.218539
 177900.000000 1.281754 1.097455 0.194235
 178000.000000 1.222074 1.209578 0.083551
 178100.000000 1.069227 1.170210 0.243489
 178200.000000 1.040382 1.092949 0.226057
 178300.000000 1.210283 1.315907 0.314711
 178400.000000 1.233682 1.333260 0.240365
 178500.000000 1.243975 1.280729 0.223102
 178600.000000 1.115247 1.113877 0.301624
 178700.000000 1.213109 1.246819 0.110834
 178800.000000 1.333523 1.318871 0.213629
 178900.000000 1.146773 1.242279 0.322497
 179000.000000 1.232216 1.276359 0.290274
 179100.000000 1.241353 1.243065 0.269488
 179200.000000 1.159088 1.174195 0.285208
 179300.000000 1.210044 1.186686 0.257599
 179400.000000 1.192773 1.348937 0.338273
 179500.000000 1.130530 1.365351 0.293429
 179600.000000 1.184720 1.294738 0.181522
 179700.000000 1.203372 1.252078 0.240563
 179800.000000 1.162162 1.194544 0.224860
 179900.000000 1.198839 1.303046 0.311690
 180000.000000 1.148056 1.343852 0.345219
 180100.000000 1.052829 1.311715 0.196490
 180200.000000 1.145499 1.232496 0.443886
 180300.000000 1.089175 1.239529 0.199606
 180400.000000 1.175874 1.281101 0.334138
 180500.000000 1.215991 1.224424 0.235770
 180600.000000 1.158359 1.327021 -0.036020
 180700.000000 1.122574 1.119976 0.194495
 180800.000000 1.173027 1.268316 0.327367
 180900.000000 1.220725 1.265751 0.255641
 181000.000000 0.970472 1.287844 0.246095
 181100.000000 1.135624 1.152057 0.104682
 181200.000000 1.038200 1.181109 0.115631
 181300.000000 1.138010 1.414576 0.257842
 181400.000000 1.050946 1.301951 0.189945
 181500.000000 1.060160 1.286385 0.242101
 181600.000000 0.996773 1.149003 0.197338
 181700.000000 1.024805 1.277329 0.104661
 181800.000000 1.071966 1.333476 0.228017
 181900.000000 1.158164 1.250311 0.025664
 182000.000000 0.945204 1.218790 0.272129
 182100.000000 1.019437 1.300162 0.305949
 182200.000000 0.823496 1.247046 0.265380
 182300.000000 0.990885 1.278239 0.382907
 182400.000000 0.990464 1.296145 0.182355
 182500.000000 1.003570 1.074466 0.220900
 182600.000000 1.129572 0.995781 0.121575
 182700.000000 0.858687 1.083940 0.352220
 182800.000000 0.962911 1.106468 0.027330
 182900.000000 0.986919 1.051582 0.133811
 183000.000000 1.067987 1.191100 0.271946
 183100.000000 1.024686 1.133805 0.224346
 183200.000000 1.048689 1.189859 0.369927
 183300.000000 1.018658 1.179664 0.335969
 183400.000000 0.973337 1.077959 0.306973
 183500.000000 1.102197 1.345354 0.165745
 183600.000000 1.100788 1.195561 0.399840
 183700.000000 1.204680 1.332180 0.200438
 183800.000000 1.221238 1.314340 0.298959
 183900.000000 1.005947 1.259937 0.294920
 184000.000000 1.044464 1.187597 0.333556
 184100.000000 0.988478 1.270456 0.299235
 184200.000000 1.030527 0.851982 0.302003
 184300.000000 1.089020 1.130621 0.283903
 184400.000000 1.024460 1.219972 0.414269
 184500.000000 0.941443 1.268614 0.260518
 184600.000000 0.951301 1.213987 0.221362
 184700.000000 0.919129 1.074224 0.263325
 184800.000000 0.933770 1.263896 0.477210
 184900.000000 0.938622 0.952481 0.263163
 185000.000000 1.062615 1.194091 0.254794
 185100.000000 1.066070 1.178860 0.203133
 185200.000000 0.868511 1.332287 0.226032
 185300.000000 1.003515 1.260667 0.383474
 185400.000000 1.009406 1.186823 0.304306
 185500.000000 0.956719 1.300091 0.345961
 185600.000000 1.004631 1.179179 0.353098
 185700.000000 1.026240 1.375407 0.377677
 185800.000000 1.093780 1.218394 0.347884
 185900.000000 1.010356 1.104595 0.380048
 186000.000000 1.054021 1.180436 0.296848
 186100.000000 1.017434 1.209878 0.232660
 186200.000000 1.027350 1.241532 0.278465
 186300.000000 0.986730 1.141229 0.214849
 186400.000000 1.015029 1.239153 0.258202
 186500.000000 1.008161 1.323446 0.418816
 186600.000000 0.989709 1.068810 0.083853
 186700.000000 1.008310 1.133179 0.078404
 186800.000000 0.958602 1.013734 0.136159
 186900.000000 0.985645 1.077160 -0.113676
 187000.000000 0.985265 1.166906 0.215746
 187100.000000 1.147253 1.228463 0.250672
 187200.000000 0.978410 1.205300 0.017850
 187300.000000 1.078996 1.310439 0.327924
 187400.000000 1.127000 1.404307 0.198648
 187500.000000 1.016450 1.148046 0.104443
 187600.000000 1.042143 1.048558 0.270617
 187700.000000 1.110567 1.277393 0.128098
 187800.000000 1.113651 1.220711 0.284555
 187900.000000 1.109457 1.184605 0.098938
 188000.000000 1.351016 1.530000 0.425133
 188100.000000 1.079029 1.275692 0.237200
 188200.000000 1.120134 1.208865 0.429649
 188300.000000 0.996917 1.232137 0.350372
 188400.000000 1.148295 1.240446 0.312342
 188500.000000 1.149841 1.287003 0.389999
 188600.000000 1.093403 1.272398 0.253785
 188700.000000 1.056425 1.209650 0.173931
 188800.000000 1.223727 1.565725 0.350253
 188900.000000 1.114877 1.268370 0.217268
 189000.000000 1.224896 1.499432 0.440475
 189100.000000 1.258444 1.486131 0.394569
 189200.000000 1.269354 1.479831 0.268010
 189300.000000 1.222702 1.383571 0.371168
 189400.000000 1.233893 1.461574 0.349428
 189500.000000 1.274312 1.571771 0.195138
 189600.000000 1.242105 1.512551 0.376393
 189700.000000 1.178581 1.559735 -0.149838
 189800.000000 1.191493 1.793415 -0.208805
 189900.000000 1.248238 1.570860 -0.177136
 190000.000000 1.193350 1.502386 -0.075426
 190100.000000 1.244396 1.641157 0.240764
 190200.000000 1.434809 1.584012 -0.497090
 190300.000000 1.412993 1.538300 -0.069360
 190400.000000 1.248534 1.420438 0.137426
 190500.000000 1.384736 1.525628 0.280620
 190600.000000 1.279903 1.420362 0.230019
 190700.000000 1.246117 1.610534 0.477121
 190800.000000 1.257955 1.480204 0.147223
 190900.000000 1.187459 1.360490 0.124400
 191000.000000 1.324265 1.541942 0.280078
 191100.000000 1.090149 1.321926 0.323449
 191200.000000 1.174178 1.535539 0.195581
 191300.000000 1.133985 1.568051 0.223385
 191400.000000 1.156794 1.638316 0.073083
 191500.000000 1.228460 1.588869 0.290573
 191600.000000 1.130177 1.670209 0.259101
 191700.000000 1.207100 1.651636 0.113263
 191800.000000 1.067033 1.359965 0.315137
 191900.000000 1.244014 1.657580 0.244548
 192000.000000 1.101043 1.466586 0.204199
 192100.000000 1.066244 1.427007 0.254756
 192200.000000 1.110900 1.629706 0.238275
 192300.000000 1.163176 1.720010 0.245221
 192400.000000 1.133726 1.592665 0.168632
 192500.000000 1.180187 1.530441 0.290815
 192600.000000 1.176812 1.575712 0.081174
 192700.000000 1.096395 1.508813 0.227591
 192800.000000 1.175795 1.492709 0.175924
 192900.000000 1.213118 1.315743 0.048413
 193000.000000 1.166785 1.550637 0.264685
 193100.000000 1.253671 1.556202 0.255950
 193200.000000 1.097376 1.673263 0.332469
 193300.000000 1.084819 1.579702 0.217626
 193400.000000 1.073830 1.515812 0.380093
 193500.000000 1.072097 1.477734 0.326106
 193600.000000 1.147011 1.532605 0.294020
 193700.000000 1.140570 1.519551 0.290218
 193800.000000 1.087148 1.603685 0.347225
 193900.000000 1.089504 1.412353 0.096215
 194000.000000 1.239022 1.530502 0.231220
 194100.000000 1.194184 1.482680 0.391918
 194200.000000 1.200784 1.545987 0.362125
 194300.000000 1.130997 1.485677 0.360593
 194400.000000 1.206937 1.598945 0.302583
 194500.000000 1.215177 1.661767 0.413936
 194600.000000 1.221839 1.588757 0.389461
 194700.000000 1.174371 1.685719 0.380419
 194800.000000 1.140223 1.565684 0.307731
 194900.000000 1.153562 1.499123 0.214792
 195000.000000 1.252843 1.650332 0.281663
 195100.000000 1.051304 1.447446 0.332809
 195200.000000 1.193109 1.613064 0.367363
 195300.000000 1.126485 1.510019 0.179480
 195400.000000 1.086670 1.510891 0.252155
 195500.000000 1.176865 1.528631 0.247984
 195600.000000 1.098888 1.581436 0.250502
 195700.000000 1.075576 1.407740 0.182433
 195800.000000 1.191110 1.588329 0.342276
 195900.000000 1.086564 1.464226 0.309682
 196000.000000 1.117779 1.591414 0.208654
 196100.000000 1.102419 1.628053 0.301531
 196200.000000 1.191407 1.499224 0.449119
 196300.000000 1.132017 1.713607 0.366340
 196400.000000 1.129670 1.485054 0.415912
 196500.000000 0.955830 1.466818 0.449404
 196600.000000 1.083995 1.558598 0.437684
 196700.000000 1.192740 1.633680 0.464895
 196800.000000 1.154652 1.572682 0.212533
 196900.000000 1.241546 1.740280 0.373684
 197000.000000 1.109445 1.664022 0.323182
 197100.000000 1.170776 1.630099 0.310915
 197200.000000 1.128400 1.549764 0.363735
 197300.000000 1.227601 1.607301 0.160537
 197400.000000 1.242404 1.746113 0.211801
 197500.000000 1.265020 1.627044 0.153080
 197600.000000 1.091161 1.547590 0.383836
 197700.000000 1.299426 1.772310 0.213270
 197800.000000 1.313563 1.725193 0.455125
 197900.000000 1.304786 1.888672 0.388626
 198000.000000 1.248603 1.832289 0.251581
 198100.000000 1.361742 1.864020 0.244649
 198200.000000 1.231794 1.668903 0.276454
 198300.000000 1.266924 1.666524 0.351277
 198400.000000 1.226139 1.562829 -0.145532
 198500.000000 1.359141 1.795242 -0.128951
 198600.000000 1.185734 1.737394 0.039401
 198700.000000 1.186731 1.572783 0.019900
 198800.000000 1.254485 1.699980 0.030429
 198900.000000 1.269818 1.670089 -0.193397
 199000.000000 1.215267 1.607888 -0.113596
 199100.000000 1.253592 1.589153 -0.226124
 199200.000000 1.295456 1.845365 -0.161931
 199300.000000 1.343796 1.867076 0.136621
 199400.000000 1.254460 1.747503 0.412626
 199500.000000 1.289487 1.773366 0.269958
 199600.000000 1.225592 1.613488 0.366467
 199700.000000 1.224351 1.634337 0.166460
 199800.000000 1.208266 1.792446 0.237920
 199900.000000 1.394148 1.861135 0.161151
 200000.000000 1.273595 1.907659 0.299192
 200100.000000 1.289162 1.666214 0.377868
 200200.000000 1.299062 1.825839 -0.070896
 200300.000000 1.322171 1.842293 -0.137240
 200400.000000 1.329047 1.716412 0.089071
 200500.000000 1.248245 1.618281 0.127982
 200600.000000 1.334808 1.766727 0.276942
 200700.000000 1.260565 1.674726 0.410060
 200800.000000 1.315698 1.762578 0.342803
 200900.000000 1.295511 1.659110 0.340004
 201000.000000 1.308528 1.811980 0.531355
 201100.000000 1.241039 1.781181 0.411707
 201200.000000 1.246760 1.763303 0.339599
 201300.000000 1.308155 1.808169 0.434706
 201400.000000 1.327903 1.926053 0.376392
 201500.000000 1.259539 1.870270 0.286661
 201600.000000 1.242798 1.799028 0.149947
 201700.000000 1.172269 1.678728 0.270903
 201800.000000 1.378706 1.811290 0.494940
 201900.000000 1.217306 1.720250 0.177913
 202000.000000 1.144996 1.759025 0.351869
 202100.000000 1.283499 1.813117 0.410453
 202200.000000 1.315616 1.682715 0.434269
 202300.000000 1.256728 1.740644 0.525731
 202400.000000 1.324093 1.767978 0.495410
 202500.000000 1.162169 1.694005 0.256884
 202600.000000 1.360656 1.777765 0.474083
 202700.000000 1.245575 1.747255 0.318576
 202800.000000 1.344517 1.719264 0.430057
 202900.000000 1.299921 1.778154 0.390370
 203000.000000 1.328093 1.768651 0.396123
 203100.000000 1.332678 1.849354 0.361728
 203200.000000 1.178846 1.654364 0.265263
 203300.000000 1.045922 1.738270 0.395703
 203400.000000 1.286342 1.838251 0.266018
 203500.000000 1.184230 1.641760 0.272692
 203600.000000 1.289215 1.712820 0.273188
 203700.000000 1.143845 1.633982 0.178310
 203800.000000 1.270954 1.672952 0.290029
 203900.000000 1.289435 1.825306 0.266748
 204000.000000 1.265946 1.781129 0.360586
 204100.000000 1.228065 1.729535 0.259931
 204200.000000 1.300768 1.703484 0.381891
 204300.000000 1.258911 1.739330 0.310496
 204400.000000 1.300316 1.679102 0.166960
 204500.000000 1.242085 1.684399 0.285815
 204600.000000 1.234469 1.712554 0.175852
 204700.000000 1.226632 1.641984 0.164795
 204800.000000 1.303869 1.824274 0.331167
 204900.000000 1.270443 1.565883 0.317168
 205000.000000 1.286157 1.799545 0.162225
 205100.000000 1.269724 1.573066 0.214387
 205200.000000 1.304858 1.630843 0.188369
 205300.000000 1.227415 1.644668 0.092979
 205400.000000 1.303674 1.704658 0.327848
 205500.000000 1.336691 1.756777 0.412888
 205600.000000 1.213813 1.652284 0.245060
 205700.000000 1.263156 1.689958 0.118483
 205800.000000 1.311271 1.721546 0.329735
 205900.000000 1.332052 1.864095 0.208692
 206000.000000 1.282441 1.762176 0.312464
 206100.000000 1.325776 1.732407 0.062791
 206200.000000 1.362936 1.818099 0.310272
 206300.000000 1.250477 1.748578 0.374188
 206400.000000 1.393092 1.807035 0.376685
 206500.000000 1.332891 1.734451 0.300889
 206600.000000 1.348868 1.801070 0.339444
 206700.000000 1.310720 1.612688 0.514127
 206800.000000 1.155455 1.789543 0.403517
 206900.000000 1.218824 1.841598 0.295844
 207000.000000 1.283684 1.697639 0.324439
 207100.000000 1.269444 1.701724 0.045710
 207200.000000 1.307281 1.743185 0.209066
 207300.000000 1.280266 1.846533 0.179191
 207400.000000 1.300786 1.677515 0.058550
 207500.000000 1.307198 1.792312 0.018550
 207600.000000 1.184359 1.620287 0.349090
 207700.000000 1.455000 1.840567 0.129774
 207800.000000 1.163509 1.512015 0.431094
 207900.000000 1.181812 1.645076 0.124959
 208000.000000 1.278921 1.545311 0.151208
 208100.000000 1.114549 1.510100 0.396516
 208200.000000 1.201297 1.684435 0.444645
 208300.000000 1.073688 1.495755 0.174781
 208400.000000 1.051326 1.579401 0.510803
